model,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
ar_bic,CAN,ngdp_rpch,0,0.321646258779847,0.0591080448602958,0.0293745328773071,0.233163681042244,1.43217210396447,2.19657775196375,1.59964479362441,0,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.636363636363636,0.363636363636364,0.545454545454545,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,1
ar_bic,CAN,ngdp_rpch,0.5,0.704352680058578,0.236206312461829,0,0.468146367596749,3.07970344925287,5.27367771980526,3.69220990586199,0.0909090909090909,0.181818181818182,0.272727272727273,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.727272727272727,0.818181818181818,0.909090909090909,1,1,1,1,1,1,1,1,1
ar_bic,CAN,ngdp_rpch,1,1.2650536166404,0.428517171900255,0.00282599441322532,0.83371045032692,5.54604592234597,9.98885866740984,6.82890355318168,0.181818181818182,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.909090909090909,1,1,1,1,1,1,1,1
ar_bic,CAN,ngdp_rpch,1.5,1.44287750494698,0.475262663698441,0.0832401862363478,0.884374655012191,6.09108969574207,10.4160964075592,7.42054360390213,0.0909090909090909,0.181818181818182,0.181818181818182,0.363636363636364,0.363636363636364,0.636363636363636,0.818181818181818,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.272727272727273,0.545454545454545,0.545454545454545,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1
ar_bic,DEU,ngdp_rpch,0,0.329934446843741,0.0708013220037873,0.0412860889240706,0.217847035915883,1.47017337708995,2.04268348193559,1.57281888818627,0,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.454545454545455,0.636363636363636,0.272727272727273,0.454545454545455,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,DEU,ngdp_rpch,0.5,0.708846674240084,0.265476567549297,0.00738222470082637,0.435987881989961,3.14714598817337,5.04965979080255,3.62511552058679,0.0909090909090909,0.272727272727273,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,1,1,1,1,1,1,1
ar_bic,DEU,ngdp_rpch,1,1.15177234047671,0.448654398887844,0.00177114340410974,0.701346798184757,4.95560393555925,8.60075008334918,5.98283279310034,0,0.0909090909090909,0.181818181818182,0.545454545454545,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.454545454545455,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,1,1,1,1,1,1,1,1
ar_bic,DEU,ngdp_rpch,1.5,1.25936545681882,0.477959915355095,0.00232496804089031,0.779080573422834,5.61551557964372,9.24950303078107,6.54094034642868,0.0909090909090909,0.272727272727273,0.363636363636364,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.363636363636364,0.363636363636364,0.363636363636364,0.636363636363636,0.727272727272727,0.818181818181818,0.909090909090909,1,1,1,1,1,1,1,1
ar_bic,FRA,ngdp_rpch,0,0.232380681555945,0.0828128485154608,0.0076041034983372,0.141963729542147,1.03066682885264,1.6890206029433,1.18885728546044,0.0909090909090909,0.181818181818182,0.181818181818182,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.636363636363636,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,1,1,1,1
ar_bic,FRA,ngdp_rpch,0.5,0.611053319503834,0.250662142280164,0.0123661158538832,0.348025061369787,2.6590925651024,4.48401058100263,3.12125036921266,0,0.0909090909090909,0.181818181818182,0.545454545454545,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.454545454545455,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,1,1,1,1,1,1
ar_bic,FRA,ngdp_rpch,1,1.58851840743816,0.419756737322201,0.0863153707880568,1.0824462993279,6.62309250037822,12.0192456497673,8.4265221212134,0,0,0.0909090909090909,0.454545454545455,0.454545454545455,0.636363636363636,0.727272727272727,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.454545454545455,0.454545454545455,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1
ar_bic,FRA,ngdp_rpch,1.5,2.04497847793015,0.466376848081734,0.423147894534789,1.15545373531363,8.63116461233119,15.8585835068715,10.9805123735103,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.454545454545455,0.636363636363636,0.636363636363636,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.272727272727273,0.272727272727273,0.454545454545455,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,GBR,ngdp_rpch,0,0.38983300673919,0.0784465653173582,0.0281711424939905,0.283215298927841,1.67282836810624,2.974567741842,2.08402576248427,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.545454545454545,0.545454545454545,0.636363636363636,0.636363636363636,0.818181818181818,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1
ar_bic,GBR,ngdp_rpch,0.5,1.19094610899737,0.264835439760591,0.176086390987128,0.750024278249646,5.02880031024738,9.87891771785985,6.58459199337462,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,GBR,ngdp_rpch,1,1.8567709741906,0.450217101632657,0.315032228893714,1.09152164366423,8.00467853930959,16.1415388557521,10.5190809192522,0,0.363636363636364,0.636363636363636,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.545454545454545,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,GBR,ngdp_rpch,1.5,2.02758602989637,0.485894107139889,0.440678417595865,1.10101350516062,8.59686650031569,17.1170705559806,11.3045835419258,0.0909090909090909,0.0909090909090909,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,ITA,ngdp_rpch,0,0.42469959908087,0.072752350636363,0.00364591412803732,0.348301334316469,1.83847861549818,3.21694676965386,2.23141482099687,0,0,0.0909090909090909,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,1,1,1,1,1
ar_bic,ITA,ngdp_rpch,0.5,0.397080978346067,0.284629718905892,0.0119787508059918,0.100472508634184,1.76482411086137,3.09240463145044,2.07362593492822,0.181818181818182,0.363636363636364,0.545454545454545,0.636363636363636,0.818181818181818,0.909090909090909,1,1,1,0,0,0,0.0909090909090909,0.181818181818182,0.363636363636364,0.363636363636364,0.545454545454545,0.545454545454545,0.727272727272727,0.909090909090909,0.909090909090909,1,1,1,1,1,1
ar_bic,ITA,ngdp_rpch,1,1.58796910299033,0.533037743796762,0.000688898286710798,1.05424246090685,6.85506472974324,12.7948010121314,8.62956664021176,0.181818181818182,0.181818181818182,0.363636363636364,0.454545454545455,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,1,1,1,1,1,1,1,1,1
ar_bic,ITA,ngdp_rpch,1.5,2.39012136332809,0.620919196214178,0.651802417083435,1.11739975003047,10.0173559124247,18.5495653397504,12.7307921719687,0,0,0.0909090909090909,0.363636363636364,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.454545454545455,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,JPN,ngdp_rpch,0,0.32842260451422,0.0760356376289499,0.0428875730913433,0.209499393793927,1.39861372904717,2.41742069163624,1.70906032145783,0,0.125,0.25,0.25,0.25,0.625,0.625,0.75,0.75,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.875,0.875,1,1
ar_bic,JPN,ngdp_rpch,0.5,0.93390534750236,0.289234437347909,0.00356211512363515,0.641108795030816,4.27579935415255,6.89751629424439,4.73321014069682,0.125,0.25,0.5,0.625,0.625,0.625,0.625,0.625,0.625,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.75,0.75,0.875,1,1,1,1,1,1,1,1
ar_bic,JPN,ngdp_rpch,1,1.57971922896803,0.586607135619578,0.0268245882695902,0.966287505078862,7.23547996090469,11.6201597003482,8.04647492024848,0.25,0.375,0.375,0.625,0.625,0.625,0.75,0.75,0.875,0.125,0.25,0.25,0.375,0.375,0.375,0.5,0.5,0.5,0.75,0.875,0.875,1,1,1,1,1,1
ar_bic,JPN,ngdp_rpch,1.5,1.86067910876267,0.743585087260775,0,1.1170940215019,7.76122588405814,11.3268141535381,8.67339139139624,0,0,0.125,0.125,0.375,0.625,0.75,0.875,0.875,0.125,0.125,0.25,0.375,0.625,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1
ar_bic,USA,ngdp_rpch,0,0.252980944835103,0.0561786421865736,0.00437450977948969,0.19242779286904,1.08680804753855,1.98104092352702,1.34427598496442,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.454545454545455,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,1,1,1,1,1
ar_bic,USA,ngdp_rpch,0.5,0.604382606260997,0.227919272043715,0.0355699555681672,0.340893378649115,2.59419660033053,4.85393801053379,3.2546761899834,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.636363636363636,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,1,1,1
ar_bic,USA,ngdp_rpch,1,1.02834002847841,0.409661866639109,0.0205701241333517,0.598108037705954,4.40448687052976,8.64042729883096,5.65766420485223,0.272727272727273,0.272727272727273,0.454545454545455,0.545454545454545,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1,1,1,1
ar_bic,USA,ngdp_rpch,1.5,1.16067783680681,0.450780932503955,0.15078052989032,0.559116374412535,5.18902622162639,9.09907542560475,6.10513339656274,0.181818181818182,0.272727272727273,0.363636363636364,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.545454545454545,0.636363636363636,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1
ar_bic,CAN,pcpi_pch,0,0.065543439309156,0.0410841060680641,0.00479366177309717,0.0196656714679947,0.278809915029894,0.447442867716561,0.323709417028874,0.0909090909090909,0.181818181818182,0.363636363636364,0.363636363636364,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,1,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,1,1,1,1,1
ar_bic,CAN,pcpi_pch,0.5,0.319000260172872,0.151678802668266,0.119950058468612,0.0473713990359942,1.49534213547927,2.16506212332224,1.57424808234256,0.0909090909090909,0.363636363636364,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.909090909090909,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909
ar_bic,CAN,pcpi_pch,1,0.822467595085094,0.303791082293472,0.27050850347685,0.248168009314773,3.74632936342093,5.24066506463235,3.89411357737221,0.0909090909090909,0.181818181818182,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818
ar_bic,CAN,pcpi_pch,1.5,0.907360193779363,0.394645951651673,0.318839403027131,0.19387483910056,4.01906410066505,6.27282622596542,4.5275493776849,0.181818181818182,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.818181818181818,0.909090909090909,0.909090909090909,0,0,0.0909090909090909,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,DEU,pcpi_pch,0,0.332653319282252,0.031790360005045,0.24457744786292,0.0562855114142866,1.39796516625346,2.84210061914353,1.88996922669974,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.636363636363636,0.727272727272727
ar_bic,DEU,pcpi_pch,0.5,0.727276116059203,0.107520018409013,0.466678711293028,0.153077386357162,3.0924273069103,5.9085890128747,3.98176632852384,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818
ar_bic,DEU,pcpi_pch,1,1.12098152886138,0.200765305069618,0.68805280833044,0.232163415461319,4.74071943112288,8.34688526123697,5.9104543239552,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.454545454545455,0.545454545454545,0.545454545454545,0.818181818181818,0,0.272727272727273,0.272727272727273,0.363636363636364,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818
ar_bic,DEU,pcpi_pch,1.5,1.12934297764623,0.252032986465686,0.737149012934872,0.140160978245672,4.91661409430378,8.10064065678207,5.83429836543371,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.363636363636364,0.545454545454545,0.636363636363636,0.909090909090909,0,0.0909090909090909,0.0909090909090909,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.909090909090909
ar_bic,FRA,pcpi_pch,0,0.208312996432165,0.0381641334381197,0.169555857771013,0.000593005223032194,0.887964311538012,1.66740616724399,1.13431510641859,0,0.0909090909090909,0.181818181818182,0.363636363636364,0.363636363636364,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0,0,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.363636363636364,0.363636363636364,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727
ar_bic,FRA,pcpi_pch,0.5,0.415051802637229,0.133740891798827,0.272577055127857,0.00873385571054418,1.87362293552399,2.70855345319657,2.02996370042353,0.0909090909090909,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.636363636363636,0.727272727272727,0.818181818181818,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.636363636363636,0.727272727272727,0.818181818181818
ar_bic,FRA,pcpi_pch,1,0.690442888392443,0.285934259623367,0.328362419217998,0.0761462095510776,3.03286175510566,4.98215412897083,3.51748608477915,0.181818181818182,0.181818181818182,0.363636363636364,0.545454545454545,0.545454545454545,0.636363636363636,0.909090909090909,0.909090909090909,0.909090909090909,0,0,0,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.454545454545455,0.454545454545455,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,FRA,pcpi_pch,1.5,0.880711264552443,0.385984927493232,0.405706811712368,0.0890195253468425,3.7500136621913,6.56041906030062,4.52188781601,0,0.0909090909090909,0.363636363636364,0.545454545454545,0.636363636363636,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0,0,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.363636363636364,0.454545454545455,0.454545454545455,0.454545454545455,0.545454545454545,0.727272727272727,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,GBR,pcpi_pch,0,0.269296858811689,0.0676313905709392,0.168607252677491,0.0330582155632582,1.15687187876343,1.90597957588434,1.38036314983666,0,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.545454545454545,0.636363636363636,0.636363636363636,0.909090909090909,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.909090909090909
ar_bic,GBR,pcpi_pch,0.5,0.583686127784626,0.240926611148694,0.317849667787356,0.024909848848576,2.71421223041346,4.77370757153604,3.17418257715309,0.272727272727273,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0,0,0,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.545454545454545,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909
ar_bic,GBR,pcpi_pch,1,1.0423094136165,0.501428714678021,0.378102197206162,0.16277850173232,4.51135925090576,7.99534058279343,5.40521400591313,0.0909090909090909,0.0909090909090909,0.363636363636364,0.636363636363636,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0,0,0,0,0.181818181818182,0.272727272727273,0.454545454545455,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,GBR,pcpi_pch,1.5,1.32174313133813,0.673034675349013,0.516225011664898,0.132483444324221,5.89084800100906,10.642889591648,7.03595641518002,0.181818181818182,0.363636363636364,0.545454545454545,0.636363636363636,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0,0,0,0,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.545454545454545,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,ITA,pcpi_pch,0,0.198121161599903,0.0599987315298144,0.12839201038321,0.00973041968687803,0.847051120870587,1.69578155658874,1.11274816730908,0.0909090909090909,0.363636363636364,0.363636363636364,0.636363636363636,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0,0,0,0,0,0.0909090909090909,0.363636363636364,0.363636363636364,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,ITA,pcpi_pch,0.5,0.415702956768961,0.208523818420429,0.0935290605069308,0.1136500778416,1.85325517773691,2.90069235885629,2.01089045359441,0.0909090909090909,0.181818181818182,0.272727272727273,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,ITA,pcpi_pch,1,1.25826310331732,0.466266404277278,0.468282844460414,0.323713854579623,5.43449072126257,8.19044032428777,6.15797631044898,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.454545454545455,0.454545454545455,0.727272727272727,0.909090909090909,0.909090909090909,0,0,0.0909090909090909,0.363636363636364,0.363636363636364,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909
ar_bic,ITA,pcpi_pch,1.5,1.40772729288734,0.65383575779712,0.43443451558112,0.319457019509099,5.82332752955659,9.95345564000392,7.00200062305201,0,0,0.181818181818182,0.454545454545455,0.636363636363636,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0,0,0,0.0909090909090909,0.272727272727273,0.454545454545455,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
ar_bic,JPN,pcpi_pch,0,0.0903360223355538,0.0650208305589534,0.00569189072897731,0.0196233010476232,0.422809644816715,0.706429104923307,0.475560396550815,0.375,0.375,0.625,0.625,0.875,0.875,0.875,1,1,0,0,0.125,0.125,0.125,0.25,0.25,0.375,0.375,0.75,0.75,0.875,0.875,1,1,1,1,1
ar_bic,JPN,pcpi_pch,0.5,0.394551246714238,0.228543638439311,0.107220728125614,0.0587868801493128,1.80661332252042,2.49000870939302,1.91561335791423,0.25,0.5,0.5,0.5,0.625,0.625,0.875,0.875,1,0,0,0,0.125,0.125,0.25,0.25,0.25,0.375,0.625,0.75,0.75,0.75,0.75,0.75,0.875,0.875,1
ar_bic,JPN,pcpi_pch,1,0.765438456197087,0.483051755012455,0.0127320248487362,0.269654676335895,3.66044219730541,5.92692672453208,3.96220833098183,0.25,0.375,0.625,0.75,0.875,0.875,0.875,0.875,1,0,0.125,0.125,0.125,0.125,0.25,0.375,0.5,0.5,0.75,0.875,1,1,1,1,1,1,1
ar_bic,JPN,pcpi_pch,1.5,0.875869787556186,0.65597454929995,0.087031539827198,0.132863698429038,3.9313981519174,7.12693931668985,4.65124995395465,0.25,0.25,0.5,0.75,0.875,1,1,1,1,0,0,0,0,0,0.125,0.375,0.625,0.625,0.875,0.875,0.875,0.875,0.875,1,1,1,1
ar_bic,USA,pcpi_pch,0,0.0890150628467473,0.042366434448773,0.0128545546345047,0.0337940737634696,0.404488407761013,0.505009496631174,0.412229526613818,0.0909090909090909,0.181818181818182,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,1,0,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.454545454545455,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.636363636363636,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1
